Set	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
WP_MFAP5_EFFECT_ON_PERMEABILITY_AND_MOTILITY_OF_ENDOTHELIAL_CELLS_VIA_CYTOSKELETON_REARRANGEMENT	-0.2478081826147436	-0.4839628378876372	-0.24420700739843543	0.33994753061441635	0.23624284297639894	0.3018370768556112	-0.21943548280516936	0.466162416295243	0.21786086364385318	-0.26837700039092255	-0.4085643996701421	0.1626442194489843	0.24987589235430321	0.38841100733597883	0.2630002481297183	0.2665930980453967	-0.20703495343721331	-0.2526254109937708	0.4096608540336063	-0.2127637556187247	0.29296842144359164	0.3245519585910379	-0.2940571878628128	-0.37549532670549707	-0.23693586369335112	0.2818465641887798	-0.3305206846681628	0.47888660402334565	-0.37079928801853995	-0.2865283845403981	0.2241447635891713	-0.2654851646649924	-0.23287092964041903	0.2939442608492633	0.3969074780508901	-0.32953174544299163	0.4086155627285156	-0.41059553141168925	0.4695318750258821	0.35440240702148357	-0.5650411134465331	0.4454019786821815	0.20970722841690106	-0.35166592770270605	0.30657601006748353	0.3349250621664643	0.3030499052900514	0.27273250792098525	-0.5111789591719393	0.42168113443999883	-0.3920907446764759	-0.2414516957274586	-0.2822920953177512	-0.3672069459845985	0.4850092663564956	0.2878896833404193	0.31217809965589915	0.4987955446608829	0.3286286198029124	-0.4974414496453165	-0.2823695644889894	0.37284382913583713	-0.26792261833740244	0.28483943051049165	-0.3543282398639152	-0.521624489430539	-0.5134758125630589	0.5148405159723489	-0.48513398333998003	0.25969463104658924	0.4454864456571573	-0.49631384069176887	-0.5148637661146248	-0.2899085762798538	-0.2370155908005368	0.2518900358495407	-0.5095844779911187	-0.31324008038887086	0.2205201810702531	-0.3109255748746773	0.2193147388381881	0.36373325763372455	-0.3110796340060006	-0.31610839433956756	0.495613496551825	0.3188231737074256	0.2113684459292864	-0.39054409278026897	-0.2361142787947469	0.3585325002850358	0.2783740213865864	0.31125533978577313	0.32502205424779407	0.38201385461341	-0.5739560763977659	-0.29308585315788516	-0.2123534386836083	0.34961780212522686	-0.5739728447359517	0.3418339185319057
WP_7OXOC_AND_7BETAHC_PATHWAYS	0.1784236529487329	-0.26124322261287714	-0.26406388596927455	0.24469420269118325	-0.23697098508616218	0.19151562542256528	-0.25403260511368847	-0.32462682327455056	-0.28990834551604183	-0.13604836886899052	0.32588430419916625	0.2524434915065471	-0.439758023557326	-0.25409378293732204	-0.387464276912063	0.23119881749598437	-0.36976403610864667	-0.5069515075493646	-0.45241524805338024	-0.27804299625260903	-0.46449505458017315	0.28346225907311645	0.24391446108370798	0.3666984750501582	0.4170701264493503	-0.41369959165803183	-0.3915201293143564	0.32630860072287493	0.3932850226161425	0.22968587976363466	0.36471992933201747	-0.4461758603841248	0.4870630411756214	0.24140100903443093	0.29454716926162666	-0.45246636758285935	-0.38935463912569207	0.26386543444960076	-0.35670714848969387	0.2514035601121714	0.22512200828225745	-0.5489938526346072	-0.26073428611566274	-0.24110654152820632	-0.3211218594943762	-0.21904893504338502	0.3174185161801873	-0.3225224753514494	0.3389620944124559	0.27766897505211524	0.2630779110994903	-0.3931054976267997	0.33417962569419635	0.28602197659956935	-0.4180908108764279	0.3867500224222072	-0.3112428296256987	-0.36101962792019066	0.25956848782523045	0.3570070566023318	0.36739998471035623	-0.3674574831840217	0.3484014212789761	-0.3638122832484097	0.34215251429863713	-0.18912252167116173	-0.2519843278316974	-0.33350344980342417	0.4268722655081833	0.37268349064449513	-0.2696396320285385	0.26370114822718244	0.19247136223568576	0.312704696664361	-0.40180133653114747	-0.44311625936615845	0.41816653961820704	0.4477739143362028	-0.5320106718633516	0.4894570702638946	-0.5420635498531737	-0.17862255437043367	0.25121266567019623	-0.2550657514915672	-0.41697857856138965	-0.3181739356214907	0.3126398812119469	-0.20075540930022812	-0.3840043066841274	-0.5036684839026864	-0.3744462217199624	0.278657193762985	0.3518491051078425	0.22208684949067609	0.15790386958635463	0.33410311750944005	-0.2920967811156949	0.3171657677059316	0.26959087483290317	-0.24243557015764494
WP_CANONICAL_AND_NONCANONICAL_NOTCH_SIGNALING	-0.24165060337539312	-0.3348180878884134	0.35078026885406954	-0.30169088070727224	-0.29531815469365286	-0.22115727212019928	0.37677643889971935	0.2773960691260791	-0.25674903335198707	0.28615991151986486	-0.16988965295001393	-0.37632748607490524	-0.3727628145418382	0.19184683910274886	0.3406612854335521	0.300119582727172	-0.18993382945630854	-0.4558214025671766	0.30996031662959	0.21841621380271245	-0.26500745693049793	0.29228322349680624	0.33878001200280355	0.29025141752854944	0.333286254875977	-0.25616598064537416	-0.3600186797535196	0.2997162971455415	0.2152104549647834	0.28107331623442927	0.3251731944216731	0.26204006881107017	0.13662621479789613	0.2285918185113272	0.24938147202032995	-0.36152508321313576	0.27948045375721664	0.18803557966510928	-0.3356970481898064	0.24514492435337334	0.28846712397491764	-0.358556769624163	-0.3996800166104682	0.19798050807303505	0.20100115055987383	-0.27104688923100856	-0.14189267101085828	-0.28831342570923635	0.3051009448104144	0.33476554956562743	-0.3107198731064616	-0.4391901533689132	0.27001497990315626	-0.2294215479417351	-0.25674713289968865	0.31998281696259095	-0.3561115484206579	-0.2912869147239697	0.3486061652017077	0.2583996585770199	0.2296583297647464	-0.3546243574696925	0.27227571670796324	-0.2023450204549076	0.38545187393099306	0.25989094284187725	-0.3112751952827324	-0.2093769867872126	-0.25001924259294367	0.361141652777612	0.32719883120493937	-0.2960990456465939	0.25461633396920663	0.31039773932909165	-0.29370316902530597	-0.2860824730479709	0.3647732080505544	-0.2361212189946757	-0.34115954178877467	0.27469254641492913	-0.2577872818607926	0.25243919623506544	-0.24208180634987977	0.2958867336849762	0.31009600752835154	-0.22021433119199998	0.29376725016742816	-0.2594704353718863	-0.3227508006074954	0.3031072067333826	-0.2243995724604604	-0.27135329537647723	-0.21377555844056556	0.2658520093618534	0.294374165213596	-0.24799847979438805	-0.2184884454034161	-0.2003854909727347	0.30090502108634215	-0.24528665130783112
WP_GLYCOLYSIS_AND_GLUCONEOGENESIS	0.2649869177256407	0.25090528759784425	0.2908506132097071	0.19910996281776294	-0.3117184435888794	0.16818397259330042	-0.22398455643435083	-0.2159950754166334	0.23767118347266203	0.2838867451855222	0.21805677637355417	0.23257036594900096	0.18323066397275312	0.249028017684537	-0.2522394062076039	-0.2743850429393882	-0.24966069923468942	-0.21566775250065529	-0.2401905635804827	0.20261380866505685	-0.2671675918261209	-0.30751798257809615	-0.223284988760477	0.2545505063256801	0.2654414330099885	0.27922891933888827	-0.20084933816483533	0.34310169206714325	0.2766628853847127	0.21522195858742288	0.296216518668349	0.2293362358372835	-0.2306643426735213	0.2955079475627575	-0.27110580048691246	0.2245668895859865	-0.27199446369719404	-0.32568498332704754	-0.2517687081477735	-0.21965325894876792	-0.21509202961250817	-0.34048458294586625	-0.25389360168973374	-0.20977363275907326	-0.2042333377581339	-0.23204697483395997	0.22234529058577845	-0.24192180783949854	0.1659397343590674	-0.2075616272199158	0.24492485362694388	-0.39927918452042965	-0.24923856086121252	0.25913453600336805	0.2651712997567617	0.23339152208898278	0.29447933410784366	-0.2113448419561235	0.2086797421210856	-0.2679544655049372	-0.23098233414698163	0.2904592978663199	-0.3229236813451418	0.2000879612406926	-0.25659243727584685	-0.18854850239994475	-0.3126862108719068	0.23709117978402805	0.18414065230267912	0.27849096440928733	-0.28123119915510436	-0.3220855455680214	-0.22633180372272615	0.25004040917821035	0.3148769266826597	0.3191577481007481	0.19815151096751377	0.24167874776176332	-0.16775617229054726	0.25109887189941316	-0.3861262340560122	-0.32092937141023964	-0.2929688166109561	-0.23998306894423804	-0.23543773674097607	0.29517704104386283	0.2753055685692818	0.31433022679558076	-0.17513824425474883	-0.19394399269813134	-0.22820153015711425	0.2979007757760244	0.21474776302022686	0.2150381104203529	-0.29340140856974445	0.2625969121285435	0.19399118297593684	0.257794757926221	0.2559060173765015	0.29740727369763514
WP_MITOCHONDRIAL_GENE_EXPRESSION	0.3471827684342945	0.622734195550162	0.3100054068584267	0.39586211143048194	0.26507736614471944	-0.4469895879716224	-0.33175466236936213	0.3429554544187222	0.40901007649008897	0.2932205070689546	0.3835986192408888	0.3007464510629637	-0.33974032901052315	0.3631332056879648	-0.3152733180711229	0.36650305450405074	-0.3167328365302115	-0.25480888816692193	0.33578668461118827	-0.2709565255726652	-0.3266569845255202	-0.3229592069235208	0.4197590058599502	0.3726944852240552	0.21367280354450086	0.19597612072179832	0.32024893573791213	0.36830906382906314	-0.5554067061824732	0.4237735175519018	0.4552222228034384	0.23836129489408875	0.264215920631167	0.3025482898699997	0.23152000760216151	-0.28799221358342897	-0.23284799809940393	0.2490576941617804	-0.4125532168723797	0.403434339392721	0.39402211359810246	-0.5090868975047911	-0.31633044759763834	-0.3627914706487398	0.38673946912490664	0.3071097761411386	0.2909178310920763	-0.44115924311046006	0.4324661143908312	-0.24705500728968754	0.34698902732884074	-0.34065477957203927	-0.2607403946153227	-0.34612757282216644	0.252936051683264	-0.16962472406183063	0.3000530298883698	-0.3886823877262366	0.5220564057602882	0.18310223512290594	0.3773758953221406	-0.28241159889946094	-0.3163005041905073	-0.2939349880629815	-0.2143401609776504	0.3465182622828657	-0.30492942291649355	0.2900124058354865	0.4080057131841126	0.19608229812467465	-0.27649297056982963	0.18830683086376332	0.19710095617515985	-0.1712462246622604	0.24995708196259672	0.4235606801313398	0.24060622600798084	0.35759524867848447	-0.3911861325226426	0.36414700265789496	-0.267890772372529	-0.40466457904651476	0.22811717506345067	-0.23478151009866832	-0.31393514990833715	-0.2743635425058217	-0.25626592688806077	0.22405786843817788	-0.4170502695361196	-0.3630795216792907	-0.31743485172192554	0.24924834218266176	0.26340727583033446	-0.6049930936795019	0.26689527667729135	0.24831352957579625	0.2568096176541462	-0.26070915132003675	0.29062510290890414	-0.2695060001461063
WP_TARGET_OF_RAPAMYCIN_TOR_SIGNALING	0.23948888448980873	-0.2829669858512918	0.22181952607008182	0.1897110772555862	-0.36299777963183555	0.45108986340346086	0.2358124040671628	-0.2719047819604393	-0.42034777478047713	-0.19941062430435783	-0.39994759917375977	-0.29691061814489145	0.1939011665221268	0.14912333657208426	-0.2488487926428901	-0.21779135957402182	-0.3080280291135426	0.18380153150914905	-0.23554517711804188	-0.387510667939887	-0.3069399079360913	0.1727930593941547	0.2671690278065398	0.2621427162737928	0.2901696331681523	-0.2222015044112161	-0.334728530093907	0.24824581520577443	0.33848542645403024	-0.2824415283041641	-0.32184519863247363	0.26352631682674177	-0.3181066787960809	0.4175311892506069	-0.23800596593923457	0.23958739014176256	0.22719742564817458	-0.2529374672689952	-0.18797821108800733	0.21451730064282495	-0.2947654454034808	0.17943080045198823	0.20365937227743133	-0.24520492373491307	0.2519763560673803	-0.2703850867238087	-0.2249453348662531	-0.3164819258856666	-0.2602154092773887	-0.28266434111811306	-0.19748208788943716	-0.29793895447570456	0.20767270598323606	0.26420781679269295	0.18609743568618559	-0.3299282273889668	-0.25088661429680764	-0.2771285069408439	-0.2699363316338845	0.22210093155012187	0.13508430510438862	0.32242194424785425	-0.23102652963661888	-0.17886474025492713	0.3100721962066311	0.29959977453640946	0.24467669942675316	-0.39505092342706	0.2992535554194472	0.26183448413544713	-0.24949855222336756	-0.38576381270336496	-0.2424393325267235	-0.26622255509539805	-0.27290554142473156	0.21772431527888536	-0.20683666700387296	-0.3052657399687392	0.339888269531364	-0.2343111973913999	-0.23843573365302084	-0.20841665668881873	-0.30113536670692576	-0.2453981685361262	0.2734803857815912	0.37876128020709415	0.24421656405076803	-0.2346863373777621	0.1979570946705364	-0.33747142519023976	-0.24771447706652305	0.22049432021199772	0.3270505272043977	0.38405056654085024	-0.24441360459738526	0.2525098189436869	0.21748098781837938	0.36245162934442565	-0.22635790423496052	0.3196912517531643
WP_PROTEASOME_DEGRADATION	-0.33374391028944334	0.257750287045062	0.21655602570637417	-0.4098742952971723	0.2501227556491776	-0.24180363007188913	-0.33334132629545377	-0.39552863255069814	0.25844026774372175	0.26410675033851105	-0.21761259930243318	-0.24257000708589327	0.2887740128320628	-0.27073957919797115	0.1634645297640403	0.2791982150315995	-0.3246040948008669	0.2639799797463901	-0.22767822123660436	0.1899705691733321	-0.27180394844040917	-0.2971923208221242	0.24304844802713624	0.20022426232252058	0.2857784947404642	0.29222057835857373	0.232096031205951	-0.24018686523946234	0.2226159495465192	-0.2638716911642719	0.3456465593035109	-0.30100425906305334	0.24657885064024695	-0.3123102239555864	-0.33425622277859773	0.24414551274585186	-0.29376771141641084	0.25693112228198906	0.25600295333255946	-0.22963470314752074	0.22940017695700282	0.21527547889968246	-0.22504154144500096	-0.21695430448061018	0.24746486546512889	0.36481394210809626	0.30476705313479047	-0.2646783372812689	-0.21154051464494025	0.19328922737211954	0.1852524994889875	-0.255545293162394	0.2087166908412094	-0.24960673304505654	0.2510962575900598	-0.2563521362042113	-0.24605944248635056	-0.3443347998202225	0.2790527115435329	0.24293440661260712	-0.3634953890001155	-0.308326709936506	0.16699242072822423	0.20960261763270266	-0.26140998094694773	0.214669211074727	-0.1905944648176207	0.22620577887869814	0.288566994956684	-0.20925273932590702	-0.23838051519919382	-0.23801946758252218	0.3705181612410768	0.21870236674125448	0.35171645629730547	0.2286062157649426	-0.25379285493591025	-0.29163168843743703	-0.36404209652235153	0.1558260730255572	0.27486445443640684	0.23208990777878877	0.31961935974616706	-0.3162533393076601	-0.2750069324416964	0.24043103594214862	0.20365195665726638	0.27576648689108424	0.24651308975835992	-0.30289964712911793	-0.2632622494995369	-0.2530673538931798	-0.23543861610170272	0.2204151087882657	-0.2886553341126969	0.3086934486491708	-0.3580211481721779	0.2800314076528403	-0.20479209882923022	-0.2295816533965257
WP_UREA_CYCLE_AND_ASSOCIATED_PATHWAYS	-0.23361803197848297	-0.44667951332953637	0.3797924509110455	-0.2961191263845396	0.3665011855219643	-0.251560556629133	0.35314289871033916	0.3015992951356937	-0.36439518697968704	-0.4650813895378761	-0.31806289930128584	0.35482509681534286	-0.3320283680667518	-0.34763804746895866	-0.22129905628958577	0.19117100968304665	0.3767242982325187	0.392995009550069	-0.355699530670958	0.2864688019688442	0.2645816544819176	-0.18229057293816464	0.2471614807350614	-0.3543951761849289	0.2629527881551009	0.36265851360421225	-0.33647636362632644	-0.38459818909274807	0.19364674126492476	0.32404813690443135	0.25090329645713066	0.38068193885605117	0.2714385938536682	0.26278253873550655	0.2816864560924898	0.38000552792773684	-0.48627833273112836	-0.3537689934658909	0.3501176831188135	-0.4179926768077454	0.3248504763804548	0.4594190827384091	0.27527500751679457	0.3304169184845715	0.418664218623536	0.404869688835028	0.2742257428164316	-0.2941238641168064	-0.21822087124493966	-0.3022712419241614	-0.4715345273188697	-0.2816577980861533	0.2647975016366644	0.36153672344504134	-0.36891657287669694	0.4486277378459965	0.22810054990054532	0.4773739170994078	-0.19599159019923373	-0.40832998261105125	-0.3289304722255667	0.2231197688232083	-0.2769809322934222	-0.27787013242579683	-0.3526659024662599	-0.3273969936254191	-0.36556749349195455	0.25023382670586775	0.28573957198100425	0.30255167923240656	0.15653670455325447	0.15666139047876868	-0.4766922712726876	-0.26109869084859316	-0.24883029172203175	-0.23980401176475674	-0.20494255823214308	-0.2812108787815361	0.3210507820629968	-0.3095741462425246	0.20290564056173568	-0.32830124378226144	-0.3502581385192139	-0.3110585365129927	0.2750964687260402	-0.33998139782508763	-0.33588967267826597	-0.27143853416454755	-0.24860557509309014	0.486357799341256	-0.2694285028293157	0.3465849250932882	0.34493380752244357	0.418152827451038	-0.27588934827171585	-0.3930620801713329	-0.2568902037087938	0.3685126400804218	-0.31424181432732273	0.3799951936561083
WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS	0.2503384444672526	0.21575604507171647	0.2438388028791287	0.2950205743430563	-0.25539961685984996	-0.2306041180501895	0.16932232920019025	0.22240321034160698	0.20325384002561037	0.18055765277528582	0.23269723919014368	0.24648845160647187	-0.24853254138229655	-0.15469441110980128	-0.16612077562925925	0.24474763488623882	-0.18144419723379077	-0.2837117691976749	0.2194908011498976	-0.1840281576124004	-0.20185014667499582	0.19686654974706735	0.2222907515810092	0.23505504100623587	0.19423546670791336	0.16421537586126203	-0.2242726683892731	0.20836750262032191	-0.18155053426681528	0.2870574969739955	0.24268757736368754	0.17816570540741403	-0.19782112913231722	0.22466103641786708	0.29285357757572755	-0.22485857927290506	-0.1824724297311844	-0.21532889246898596	0.18497440914319965	0.18607888517172944	-0.2129533332088251	-0.2413766542789277	-0.27363784591962104	0.16870646153150964	-0.2230223478923125	0.1924998797743013	-0.16937874647843398	-0.24343942146883737	0.22723853587208964	0.22133212226097546	0.20027443029923522	-0.21170688032532464	0.21871700865383964	0.20360937895450246	-0.3034926721246939	0.27250146258298313	0.1950223938974937	0.18401976962308997	0.16697561618659026	-0.23745411453177867	0.26651982274446206	0.1827757170507004	-0.2338126052120967	-0.22127892172727187	0.21891479979014045	-0.1881400142233608	-0.2100193299926927	0.221612304349614	0.21451352472100713	0.22577573482936025	-0.1810863891058937	-0.23881622975648567	-0.24530644303927304	-0.22232042870320054	0.19192581961148203	-0.21442406996197588	0.17489579764184712	0.2593692511515048	0.17912534970591668	0.1980150706654194	-0.1895400894031225	-0.25943127481896994	0.1968867134956134	-0.1656501460458218	0.18918141099753644	0.18054537999803075	-0.20522858402500205	-0.18675836510359992	-0.15792144587457693	0.24146001313259777	0.22786651685110626	0.237976994000872	0.19831308620924742	-0.1886912689182068	-0.2700007892228257	0.1752037379173315	0.248858651049567	0.19766370624109864	0.2144509480483335	0.2102309214917043
WP_VITAMIN_DSENSITIVE_CALCIUM_SIGNALING_IN_DEPRESSION	0.2590187782839629	-0.1664674238585368	-0.2576364418515769	0.2854206619644869	0.3014275004603759	0.2014164125148576	-0.2613176987138907	0.38802491318111865	-0.2106753889102856	0.25311284507520254	-0.15999467412552343	0.3878453358893072	0.20079613068893043	-0.2534070041106415	-0.3655402356930939	0.22987875900554938	0.26194334756696575	0.25729064456301354	0.235282775796429	-0.2224780087375626	-0.32863730234493876	-0.15383366606641782	-0.31719052567038947	0.21084643115329152	-0.1911784351034454	0.28271547914735645	0.2597235307808406	-0.2806881633022102	-0.2764414538708658	0.2924863354681914	0.19950828125177938	-0.2821428103439534	0.24423170132767022	0.2764901102693591	0.2941074433459919	0.21277321853645728	-0.26599657642826635	-0.4106389783215455	-0.2859563645306025	0.22960072096466802	-0.272792254136033	0.22003274303689166	0.28214701601269454	-0.24349043946497284	0.3324886177602019	0.25240076880900086	0.20335461377107739	0.2206910479471374	0.320591052470084	0.23427045758282916	0.2192463739407742	0.27046174707779164	-0.25627457719184593	0.2495823192343194	-0.2715764346829159	0.22504137102176527	0.3042678219465106	0.25430835464905593	-0.2580800003217842	-0.23588796875730914	0.1912948829580632	0.3492226821631583	0.1809895429386953	0.27581510681607985	0.22894571474463024	-0.2800632610148951	-0.26790967681378686	0.24502227029454457	-0.3478893547000426	0.3057249487841939	0.24630487172326623	0.26985429892478674	-0.2929872064809937	0.2006249988672376	0.2543148068209728	0.16935099064117962	-0.2696993062016799	0.4445674026665199	-0.2832167105703215	0.3114435961130246	-0.2790299879270312	-0.16859241447710907	-0.20824866041138154	-0.24145211016211743	0.2837408181976595	0.1342752340125903	0.2939594805272129	-0.3545407894749253	-0.22531358223950163	0.17300517908440388	0.2851193408810955	0.2700412649945309	-0.2553173823088324	0.24769109071750403	-0.37051034484811474	-0.2817490761083851	0.16353964398450263	0.2662473540160152	-0.29197012585587295	0.24434130486073616
WP_CILIARY_LANDSCAPE	0.20308653008169886	0.2430364651721399	0.19355106140995354	-0.18515555987337107	0.1776304736238551	-0.21361593658086414	-0.1732285052423305	-0.2220854204713416	0.1954066352111144	0.17805392414614973	0.2338738483008222	-0.1747595382773953	0.19888034117634185	-0.19613463748377605	-0.23905967895483643	0.19963610881897922	-0.2124242762726909	0.19287907150676778	-0.17276127177612946	-0.18048144403350141	-0.24587597353874954	-0.2312741046590361	0.19010461338019582	0.22295895132807828	-0.19364061425220377	-0.16034963201268035	-0.19978524018527635	0.20930860737025653	-0.20662158463926392	0.179813763904032	-0.22761934807761314	-0.199185015947515	-0.18952725876245932	0.18485191626281833	0.17902388391808233	-0.21951031067977486	-0.18876346083527457	-0.20246154292416077	-0.1968433271717698	0.199903669367191	0.17782324806688007	-0.22190217509621105	-0.19898248011823733	-0.21226276227427932	0.16779139903670984	0.24253042992637977	-0.20470051495284122	-0.19882846492194026	0.17844634565025275	-0.2265263144484559	0.20004556876552057	-0.20664833812835023	-0.19564962763916918	0.18759792731575373	0.15906786748326252	-0.1923436115732281	-0.17664189154155305	0.19798070093721035	0.16996331087786662	0.23739542774635747	-0.18486468980359272	-0.18341445854029204	-0.2165814318003985	0.23950636643709367	-0.18966137660049942	0.20623441257599084	0.18374799106125397	-0.19588213554769707	0.16300862269516508	0.14531680416650652	-0.2289778312488071	-0.22446488080265184	0.23433255565765712	-0.18315120328889686	0.2254692757669921	-0.1930397435525247	0.15595281832329777	-0.1654689842639811	-0.2339684352763339	0.1926677065510721	-0.1949624971430122	-0.17513281859395705	-0.24211438000080812	-0.18880046491449448	-0.19924766696209573	0.23342666835752793	0.16488941863654605	0.20297504465282012	-0.22701319815192436	-0.20093204562874184	0.21553428422950208	-0.18457380467757847	-0.16572374927143801	-0.17043393802644746	-0.1918816457345531	0.19422945264470917	-0.2300986885295684	-0.1577636324050274	0.18007612944627205	0.19489009897570972
WP_ESTROGEN_SIGNALING_PATHWAY	-0.3030266197303275	-0.3183782453144502	-0.3080719291939114	-0.2476135574936176	0.3438737293894064	0.282771958601839	-0.2846503822921974	0.29744323228150943	-0.22259362262457202	-0.34663848647257856	-0.29488044870548547	-0.30079699588948616	-0.26785901725120576	0.4087181167292367	0.23117466583485244	0.4060022445228544	-0.3381991274221385	-0.282350844178622	0.2777080034872773	0.3195493947235406	-0.33092731096385664	0.29324776491115534	0.2396392605968615	0.376886883847312	0.2047022657050288	-0.2627915966771606	-0.29921059243259907	0.25843601541218847	0.4544863656785341	0.48503567990716934	0.5886069914444522	0.38631053420280265	0.31515730520281304	0.2760144580723289	-0.34018598485055174	-0.2505830972368343	-0.4202132950791504	0.2788235035689664	0.24203050926639283	0.2820989836910564	-0.3663010493042398	0.3165706649774659	-0.33288403624595975	0.21539838441767772	-0.24012025289545524	0.35429755175329847	0.4217070781130112	-0.37742420547549926	-0.24778776104883965	0.4023581806340481	-0.5406575452422385	-0.2664927378329847	-0.22707505281427978	-0.26666324002100933	-0.3553928658758453	0.27994128996955575	0.3347602959356735	-0.3357033716339822	-0.27041040867325256	-0.5342534479065489	-0.2667936620357751	0.3595955051477127	0.30742170823941906	-0.32363817600010736	0.3078776254175881	-0.5195139183481491	-0.328526679696178	0.38262912089733564	-0.35671548812571496	-0.3015160149815664	-0.40111326889552845	-0.2987174105875881	-0.21547312918718825	0.38080977528897264	-0.28373219702566693	0.35928571581879437	0.2568443702718528	-0.1831875986640594	-0.2504463446606892	0.4294257447787067	-0.2348805994591737	-0.30195473824410457	-0.3552707020299189	-0.23717721950735415	0.2726120001604093	0.35650347788942727	-0.3573325915214901	-0.33670264668244004	0.3109935760983121	0.2654711593220592	-0.4103063340706811	-0.33449356668439634	-0.2763999236711098	0.444969273435545	-0.36000207860164807	-0.33398941199822746	-0.3240606340306422	-0.22175100661805028	0.29508297583789916	-0.35013624791767195
WP_7Q1123_COPY_NUMBER_VARIATION_SYNDROME	0.20395627754077003	-0.23854615665176718	0.2046326515285541	-0.25715638800202606	-0.19940529011697378	0.2933760067830623	0.1953755505802067	0.20598898517307002	-0.18651783535110728	0.2495104622153015	-0.1963712779503262	0.18529626873237814	-0.28651116616586286	0.20433547197685129	0.1827388536178089	-0.1840683434766183	0.25768833387033185	-0.24139528046994874	-0.2685914656988164	-0.2187016650709954	-0.1751811028731301	0.17886222484063827	0.25377526121170024	0.15748909210572218	0.25091753263389344	0.22790338293577134	-0.22736726259524542	0.24527278088691307	0.237816972044654	-0.2520235116395074	-0.18303702738172267	-0.2748118418873897	0.22245535713182749	0.2526112490240134	0.22123633560475883	-0.1827265067000462	-0.16632204238349535	0.23397100727155898	0.28085736953139895	-0.17148945796117016	0.18483871967677415	-0.1986543332061772	0.22717710214318515	-0.23208619987228465	-0.34245324807811484	0.23083095836114575	0.2112225987684407	0.17169723890050045	0.2068101592946171	-0.2859790791222979	0.20552742073125918	-0.33802434375305734	0.2149588131456952	-0.2532793910129391	0.2492666997150795	0.3245720926199079	-0.2310308975748432	0.24734441887274367	0.21635203048343596	-0.22452789187344596	-0.2284139034181494	-0.2837734358547965	0.1910029868071808	0.16485413278402258	-0.23159600337971836	-0.17471985916279587	-0.2338224159163448	0.2058504949556544	-0.1657372817161845	-0.18471108045486143	0.23442078793203	-0.20227547713811364	-0.27605494824036764	0.2484116994611298	0.2339831484815428	-0.25202473183312046	-0.18021503289372112	0.18719035499521022	-0.2737496631426075	-0.21753742235929102	0.24809716579734764	0.23882015016498204	-0.21194856562596454	-0.23506614400609777	0.21623344066836658	-0.2036185645362969	0.24800104668596795	0.21563239737458892	-0.20196070118567822	0.22251042734411824	0.22687033185916258	-0.2981763754343814	0.2871076531176206	0.26180580172402157	-0.28837097261410566	0.2450558077962632	-0.20989368130310135	0.1620282815163125	-0.21985403999584455	0.29168458171915407
WP_INTERFERON_TYPE_I_SIGNALING_PATHWAYS	-0.2143168517934253	0.3020830297509701	-0.2573427371941183	-0.19076369488974199	-0.21003927543784512	-0.22431822434874868	-0.2935708493542179	0.29824196647267354	0.22494157232690093	0.18766806338527453	0.17237942507804851	0.22428757153435383	0.2863582313648873	-0.34298715762515447	-0.1854293664189616	-0.167607223638379	0.19444092824369213	0.24169471439136703	0.3641365123559279	-0.20998486917632977	0.23247074453142494	-0.2606288228436455	-0.25276046086321435	0.3389271679524849	-0.2424958854861123	0.3232485513156897	0.2810786925424483	-0.22714141043518055	-0.26000473108611843	-0.28247992782654463	-0.21396577029502098	0.2990147632565814	-0.18752205850219802	0.24069881133270107	0.2374038119565993	0.319385291172545	0.17660968375909564	-0.33552080658314654	-0.24535564052585535	0.26042989674715644	-0.2115479532303078	-0.3028260955945958	-0.2812364482427803	0.16841295029349992	0.2684606493671615	0.30784239199687013	-0.21844377544016252	0.24441625559008764	-0.22237891729602316	-0.22036289040769008	0.31916002377671515	0.21109886926424773	-0.41543894075822924	-0.27070251611776847	-0.2369258675521636	-0.25073197346631343	0.19125134367937358	0.22991715290320167	0.19413068404574166	0.32537132396470564	-0.3200266463017812	0.3963936768469209	-0.2811124102648632	0.24001909489049456	0.21853710744564944	0.1897540988417732	-0.29527897280812493	0.2536883625977829	-0.2984648849595981	-0.26470938465335897	0.2267444277946306	-0.23244745125053004	0.25872200681462604	-0.2087005735073168	0.21982760197648488	0.2898664789074801	-0.22064168568186399	0.1515657889530358	0.33683362188904026	0.3169367637670298	0.25476875409248806	0.21606210909869397	-0.25511512100275063	-0.20674788062083652	0.32237128304617685	0.34860968486517213	-0.2590492765857849	-0.299224716880361	0.1544206158408165	-0.13310994662949743	-0.21101080137085076	0.2911794788951662	0.33989218212538946	0.16469019567697657	-0.20023651687437657	-0.37716183575447504	-0.2809808723668021	0.1862562816765498	-0.1813211667210635	0.3381391242949108
